timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(11.954819679260254, 12.535484313964844, -28)	(-0.01794327050447464, 0.9998389482498169, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.989482012798891
0.20000000298023224	(11.955007553100586, 12.53732681274414, -27.969717025756836)	(-0.017964616417884827, 0.9998253583908081, -0.005149311386048794)	(-0.0029914341866970062, 0.08615060895681381, 0.16484209895133972)	-13.473427301105792	0.02106116925852497	0	0	0.5	0.5	0.05970199899979507	1	False	0	0	1.9896827959415533
0.4127500131726265	(11.955157279968262, 12.627079963684082, -27.887733459472656)	(-0.016758106648921967, 0.9998591542243958, -0.0008635036647319794)	(-0.003537049749866128, 0.7431905269622803, 0.747620701789856)	4.4558173001476735	-0.013343983672480231	0	0	0.6306731951843257	0.6306731951843257	2.650548080988435	4	False	0	0	1.9904615913226258
0.6025000251829624	(11.951314926147461, 12.796717643737793, -27.75252914428711)	(-0.016580836847424507, 0.9997856020927429, -0.012407315894961357)	(-0.045263152569532394, 1.067418098449707, 0.32145780324935913)	13.473841560162933	-0.027183625921055315	0	0	0.5244338241162687	0.5244338241162687	2.5118855178573307	4	False	0	0	1.987808307932865
0.7880000285804272	(11.943629264831543, 13.069918632507324, -27.741607666015625)	(-0.01829097606241703, 0.9998297095298767, 0.0024341733660548925)	(-0.07084259390830994, 2.021714448928833, -0.09051423519849777)	14.085102937008907	-0.027787308908103377	0	0	0.950978865150983	0.950978865150983	2.1807782988624074	7	False	0	0	1.9818103686881448
0.9625000394880772	(11.931644439697266, 13.523715019226074, -27.75290870666504)	(-0.02187328040599823, 0.9996734261512756, 0.013212602585554123)	(-0.08797942847013474, 3.1482295989990234, 0.005881538148969412)	15.0793391317541	-0.029225006637142323	0	0	0.1983215508578637	0.1983215508578637	3.509679954145618	11	False	0	0	1.9711970644909096
1.1390000469982624	(11.910789489746094, 14.154555320739746, -27.760473251342773)	(-0.02522365003824234, 0.9995918869972229, 0.013411159627139568)	(-0.13798177242279053, 3.870069980621338, -0.01624187082052231)	14.583397534741541	-0.028477311261724144	0	0	0.14368149051728452	0.14368149051728452	3.866191740938026	14	False	0	0	1.9514927785517318
1.3155000545084476	(11.884783744812012, 14.878384590148926, -27.764318466186523)	(-0.029270058497786522, 0.9995429515838623, 0.007564467377960682)	(-0.12882785499095917, 4.396178245544434, -0.006238053552806377)	12.732628583886138	-0.0234412939876195	0	0	0.14588823862769487	0.14588823862769487	4.482887658081401	16	False	0	0	1.9240408847471495
1.4987500570714474	(11.852532386779785, 15.731501579284668, -27.765178680419922)	(-0.03291499987244606, 0.9994447231292725, 0.00516788475215435)	(-0.19773297011852264, 4.93319034576416, -0.008099029771983624)	8.037878035555034	-0.01361595990845249	0	0	0.1844657762446886	0.1844657762446886	4.956264558065602	18	False	0	0	1.8886311732490835
1.6830000653862953	(11.816536903381348, 16.704368591308594, -27.765117645263672)	(-0.03523177653551102, 0.999367892742157, 0.004740353208035231)	(-0.201646625995636, 5.489748001098633, 0.0029247310012578964)	2.1717493868404967	-0.0018770228090185343	0	0	0.19033171586087805	0.19033171586087805	5.596445242018738	20	False	0	0	1.8458903180840562
1.8685000725090504	(11.779842376708984, 17.75396156311035, -27.765188217163086)	(-0.03507036343216896, 0.9993771314620972, 0.003922085277736187)	(-0.20970530807971954, 6.006246089935303, 0.015995295718312263)	-6.816762311331542	0.01983653170671965	0	0	0.18801913595051406	0.18801913595051406	6.159340082715344	22	False	0	0	1.799258249333788
2.0647500827908516	(11.746850967407227, 19.003067016601562, -27.764421463012695)	(-0.029415950179100037, 0.9995605945587158, 0.0036505975294858217)	(-0.14795799553394318, 6.583183765411377, -0.0011257416335865855)	-16.285710387642037	0.0323129400847446	0	0	0.21373298989742395	0.21373298989742395	6.5946289780517215	24	False	0	0	1.7516884631700738
2.2545000948011875	(11.726529121398926, 20.288890838623047, -27.764150619506836)	(-0.02089346945285797, 0.999779224395752, 0.0022646174766123295)	(-0.10407020151615143, 7.063455104827881, -0.006338849663734436)	-19.72248575589682	0.04054930109579132	0	0	0.22794502650017467	0.22794502650017467	7.204077354850158	25	False	0	0	1.714620867344494
2.4382501021027565	(11.720307350158691, 21.623821258544922, -27.763647079467773)	(-0.00930999219417572, 0.9999553561210632, 0.0015902034938335419)	(0.01626233384013176, 7.52979850769043, -0.02132999710738659)	-25.020661080008562	0.05105897804235583	0	0	0.19772806897806708	0.19772806897806708	7.72654481133061	27	False	0	0	1.6903646162531831
